user_id,asset_id,avail,frozen,version
77,2,9999970196818,32733824,11
78,1,10156594900,2908700,15
78,2,9999934666024,51788721,8
79,1,9092370400,983053900,14
79,2,9999993603647,3,11
80,1,10452653100,327121500,18
80,2,9999933366852,234949,13
81,1,9626258600,418595800,15
81,2,9999979419751,16777336,15
82,1,9764662200,372054000,12
82,2,9999988329380,36992,6
83,1,10551668200,61473200,21
83,2,9999938035936,9873592,13
84,1,9609010700,578330800,17
84,2,9999984004968,2,13
85,1,10028922200,28417600,15
85,2,9999995137021,3,12
86,1,9250242000,0,10
86,2,10000063949182,1,14
87,1,8759256300,2503400,9
87,2,10000105125210,40478,20
88,1,10412410800,0,12
88,2,9999965114728,2,14
89,1,10330780100,6820700,10
89,2,9999971257222,2,9
90,1,10000000000,0,1
90,2,9999989887564,10112436,4
91,1,9182250500,416100,11
91,2,10000069490090,0,16
92,1,10074842800,0,12
92,2,9999993191887,460896,13
93,1,9228108800,442062000,9
93,2,10000028009978,0,19
94,1,9682768300,452814200,10
94,2,9999984978409,3487366,8
95,1,10716678700,1801500,16
95,2,9999921714802,17165477,12
96,1,9653282300,0,9
96,2,10000026931264,2465540,17
97,1,10230978400,7643100,12
97,2,9999979772441,0,7
98,1,10130262500,21432600,10
98,2,9999984037139,3098437,8
99,1,10191833800,0,15
99,2,9999983649432,4,9
