user_id,asset_id,avail,frozen,version
142,1,9586684800,872416900,160
142,2,8985852317728,624649975142,161
143,1,9635873400,828478700,159
143,2,9360589887279,429226360669,150
144,1,8745548200,1410428600,126
144,2,8953888089962,913794283363,127
145,1,9214698200,631947700,165
145,2,9590045126645,540398773647,168
146,1,7524369800,837856900,186
146,2,10876293262501,329950194766,177
147,1,8064231500,1007278200,192
147,2,10537797124564,435156921287,186
148,1,7718209900,1392061200,212
148,2,10001352117981,384944841467,210
149,1,8382507000,1629732800,147
149,2,9197128825380,792882863402,138
150,1,9271863200,599176100,140
150,2,9480930784180,628445946526,142
151,1,8457756200,1309661500,116
151,2,9657871122666,539606615250,123
152,1,8707206000,1044332300,94
152,2,9956412326998,254693128673,99
153,1,8971179400,995056600,114
153,2,8905276590092,1123447743405,128
154,1,8644187300,392667000,149
154,2,10173368662748,644931741680,139
155,1,9255228000,493560300,204
155,2,9676555206688,536838527666,202
156,1,9780008600,515458600,116
156,2,9204491498263,544597768350,114
157,1,10226981600,447951400,155
157,2,9015559665431,411182777964,163
158,1,7890643500,1189402600,200
158,2,10290363915575,491685034706,185
159,1,9455517700,441249100,141
159,2,9518509643710,569378797340,142
160,1,9258953500,802207200,133
160,2,9656845461160,291311280523,142
161,1,9153750800,1036419700,161
161,2,9358566399599,479643869923,156
162,1,9324350400,614999900,158
162,2,9513088057640,538783890302,163
163,1,10419416000,324626100,163
163,2,9290018283373,77815654842,167
164,1,10082931300,652252600,165
164,2,9228056146700,147407387389,167
165,1,9750453800,794256800,151
165,2,9360418095524,176444276523,135
166,1,9322198200,802060800,143
166,2,9286892956460,607600353725,147
167,1,7932812700,1798149800,162
167,2,9702140539054,526366500655,151
168,1,9096472700,1057006600,131
168,2,9302684538344,566961318407,139
169,1,8165952000,1369615000,148
169,2,10037730328083,356835525986,134
170,1,8356814300,1293665900,111
170,2,9693293920064,603983231137,96
171,1,8669019000,745512900,148
171,2,9894303072711,602536159829,163
172,1,8190388800,1638906800,120
172,2,9766375894344,378787888339,110
173,1,9262985000,818793100,138
173,2,9484283281940,446382878265,128
174,1,9687965400,660584700,121
174,2,9522606711622,365796258141,112
175,1,8254745900,1270033000,141
175,2,10001765662942,402172705831,136
176,1,9889660000,560304000,140
176,2,9312647963928,305197718042,149
177,1,9166502200,915618700,109
177,2,9582379690683,348008239044,100
178,1,9460828600,541622000,152
178,2,9360376181145,637528360881,140
179,1,9558864800,522496100,132
179,2,9067750632205,863239850284,128
180,1,9190287900,868585100,150
180,2,9521927905906,428036953284,156
181,1,8969880000,834607900,128
181,2,9426972289128,739298179959,117
182,1,10171661100,528667900,152
182,2,8929235053913,476043835417,163
183,1,8767403300,1795036900,150
183,2,9491151223437,30956948031,156
184,1,9161948300,839993000,148
184,2,9658233956582,340259286632,147
185,1,8413171500,1271153200,171
185,2,9646087927360,622051060978,180
186,1,9652821100,603799800,114
186,2,9332374011284,449699780348,124
187,1,8865445200,983036900,126
187,2,9810447589873,318194899783,131
188,1,8478395600,1186940200,148
188,2,9402091066215,882255870682,140
189,1,9116145500,813607300,122
189,2,9690748311151,553475980848,125
190,1,9606951300,872382200,167
190,2,9354892606978,237906235688,151
191,1,8421539900,916190900,147
191,2,10127970746154,434784038664,153
192,1,9605847700,296866200,120
192,2,9551790533685,530920533377,128
193,1,10503922100,202818700,138
193,2,9555394235519,212440486068,141
194,1,8042446400,1245382100,139
194,2,9672709855941,747711279617,130
195,1,9487758100,464208800,153
195,2,9431320827586,609670899435,145
196,1,8824423600,481886200,152
196,2,9827521594259,577473407059,157
197,1,10065013500,424604400,119
197,2,9523048215796,60927234987,130
198,1,8073162200,1286294600,141
198,2,10178485749120,365722252607,135
199,1,8987378300,614056400,203
199,2,9958869361851,379527056773,195
200,1,9068501500,840055500,117
200,2,9534570557032,543183568675,93
201,1,9055369100,563225600,187
201,2,10109507288959,214114318645,170
202,1,8464869700,908510400,151
202,2,9850536679280,682039399896,146
203,1,9370799100,1419913500,162
203,2,8867584676723,460782604886,176
204,1,10066137900,451493000,163
204,2,9045051961809,515415365671,171
205,1,10104689900,516968500,94
205,2,9113340411363,358488820821,91
206,1,8405224200,928309800,129
206,2,9504923975683,1061157132335,134
207,1,10133321200,454386800,130
207,2,8950534320978,550210746444,146
208,1,9207512300,329721900,114
208,2,10042800375429,350807123016,114
209,1,8866098100,626700600,143
209,2,9717425155780,529072750726,149
210,1,9646729100,766843800,129
210,2,9441665836394,207053597068,141
211,1,9388533600,728310400,144
211,2,9680534288084,220190383001,132
212,1,9426760200,723108400,118
212,2,9376443818369,496195981594,121
213,1,8882998400,884576400,130
213,2,9548928461181,464356012254,130
214,1,8827818900,673426600,177
214,2,9883514135888,355333702584,166
215,1,9310964600,860932900,159
215,2,9232804125365,621258625544,164
216,1,9319040800,849668300,135
216,2,9302617399768,554221755391,123
217,1,10051030700,305271700,91
217,2,9354925216541,342216646299,102
218,1,8902075600,661917200,149
218,2,10007911787976,177874771660,131
219,1,10327729400,606398700,135
219,2,9287959371653,102987366237,147
220,1,9694006300,607590900,145
220,2,9435223280378,308375401655,149
221,1,9059523800,619544500,196
221,2,9961983666346,310500223315,185
222,1,9268700700,907573600,119
222,2,9435721069879,414570830022,129
223,1,9227299500,682894500,128
223,2,9022360321507,1053971997648,132
224,1,8382350900,1571452000,133
224,2,9399011291834,640161792553,126
225,1,9097362200,1341909700,133
225,2,9168723006798,642742343334,136
226,1,8079997900,1947709100,132
226,2,9539978508815,436686690085,128
227,1,8933776800,1317664300,170
227,2,9598036721290,188217048756,154
228,1,9456648200,639761900,138
228,2,9800526668094,117803140798,118
229,1,9682428500,519344300,173
229,2,9016633858416,811752297509,197
230,1,9079227400,626339700,153
230,2,9821492638665,428558206651,142
231,1,9633511600,457421900,156
231,2,9706159828242,216743110183,148
232,1,9590928900,492999300,149
232,2,9548454952129,380118323876,144
233,1,9706905100,380079200,115
233,2,9471754401959,454252730929,117
234,1,9710043900,151190400,142
234,2,9505281098072,612632602222,160
235,1,8815506000,1217001500,138
235,2,9322275200454,649827311038,137
236,1,9051898800,679766000,97
236,2,9315525332680,912517714476,102
237,1,8953257600,427073700,171
237,2,9962046038523,564336166042,167
238,1,9773396500,1041995800,129
238,2,8965833244354,341600252385,130
239,1,8878500000,277239200,169
239,2,9612396858015,1104788025990,185
240,1,8920664700,378012200,159
240,2,9766569575170,275472112834,161
241,1,8391555200,1220012700,133
241,2,9944664313654,385244614903,115
242,1,8111341900,1102291000,198
242,2,9756314935679,542046785614,205
243,1,8956008900,338876200,155
243,2,10007731460709,406802378620,159
244,1,9271542300,413576100,175
244,2,10074426019767,193271864138,159
245,1,10059998800,502045300,127
245,2,9440844430575,266310281488,136
246,1,9636695500,542268200,165
246,2,9480594464855,367623962081,171
247,1,9475961600,934635100,111
247,2,9007166417135,644138766926,124
248,1,9199083400,788572700,148
248,2,9664305149073,346197189712,131
249,1,10044162900,391015600,141
249,2,9320314892782,310211180919,145
250,1,10127893600,404883700,129
250,2,9692388741131,39864063466,130
251,1,8390001200,1331214600,176
251,2,9767254545403,469898088127,167
252,1,9175287900,1067379400,191
252,2,9109255797017,500856511478,200
253,1,7364411800,1112473800,226
253,2,10870560311282,422400147273,227
254,1,9864353600,437798200,107
254,2,9271069024615,472226558171,117
255,1,9169448500,764118600,112
255,2,9658018716509,398640624971,111
256,1,7849587700,1583566900,167
256,2,9769452973046,712612531976,157
257,1,9186065200,320272900,187
257,2,10338476838653,80503936149,190
258,1,9200523100,463419700,164
258,2,9498609411961,786963780113,157
259,1,8197515900,1340999700,162
259,2,9906055233557,301097284797,157
260,1,8838123100,742310300,118
260,2,9846836016343,509669147416,115
261,1,9164855600,436328000,137
261,2,9596901372235,741963326717,163
262,1,9281286600,362819800,114
262,2,9710276165222,592270553303,103
263,1,8999589800,657635500,121
263,2,9793534786385,497789140907,118
264,1,9796257400,335292200,118
264,2,9213777054060,674298755454,138
265,1,9690297400,669020800,129
265,2,9213211090209,481892271553,149
266,1,9439188200,472894900,127
266,2,9763575859879,311159803338,134
267,1,9734797600,245250100,162
267,2,9529148994819,487850051901,185
268,1,8474732900,1081140900,130
268,2,9764524011802,613191542154,116
269,1,10056675800,317317000,113
269,2,8821194290159,861106347262,132
270,1,9590797900,438397500,145
270,2,9564377174134,410860002723,147
271,1,9576874300,745617100,175
271,2,9220127508484,505931696407,178
272,1,9693227400,516964700,170
272,2,8989990972356,831484314843,176
273,1,9505354700,304093000,140
273,2,9645608069237,516515672602,159
274,1,9273000900,630052100,136
274,2,9676483412874,405805145258,126
275,1,9241856300,1082861800,108
275,2,9072710917290,651448414549,123
276,1,9559730700,694804900,120
276,2,9158134400214,625761360308,122
277,1,9629492000,1175898300,152
277,2,9261237540408,239317688184,151
278,1,8173243900,1497187800,142
278,2,9573820672742,521629398863,146
279,1,9241889100,981990300,186
279,2,9588425099000,221229197543,201
280,1,9095072300,303222200,174
280,2,9854206955198,472903185868,173
281,1,9348342500,307439700,109
281,2,9738721939381,553988996039,103
282,1,9037773200,646650600,130
282,2,9925169642185,343110957126,123
283,1,9601275500,342674600,130
283,2,9510151432937,537405232371,125
284,1,9226294700,681004800,128
284,2,9518784509288,559968455306,115
285,1,9446815400,876726700,152
285,2,9033173541656,692310542075,154
286,1,8469765200,975487600,190
286,2,10122780087270,347826003352,183
287,1,9293884400,606435300,130
287,2,9239718781193,845082506566,133
288,1,9227770200,568600900,127
288,2,9685771819871,487424523719,120
289,1,8508518600,993230200,180
289,2,9979567338804,444483038814,179
290,1,8864028300,508910900,189
290,2,9804661829692,543739937741,195
291,1,8562062500,920367500,136
291,2,10165560390545,274551459261,138
292,1,7839147600,1978176500,160
292,2,9362362049538,793088314181,150
293,1,8815779100,583542100,141
293,2,10060123531561,449819051410,127
294,1,8573136800,1245051500,125
294,2,9653327142094,501210518816,122
295,1,9078385600,658735100,151
295,2,9624364715982,599105584245,155
296,1,9657484800,760289300,125
296,2,9435082758353,25122213950,127
297,1,9794902900,593162600,164
297,2,9226023078829,444426724858,167
298,1,8620479000,1294108300,168
298,2,9664019176359,593317108035,164
299,1,10383840800,581287600,150
299,2,9163058832456,387076460056,143
300,1,9334750900,289388200,123
300,2,10025958695869,293019113702,120
301,1,9947159100,416282700,202
301,2,9548764768201,142167248924,205
302,1,9537081100,497169500,141
302,2,9352074993750,618557543899,142
303,1,10132878700,466740300,185
303,2,8794975803379,695988185383,187
304,1,9661185800,400361000,104
304,2,9485047882594,462665631422,98
305,1,9344579300,368893400,140
305,2,10055468689372,372417168486,131
306,1,9948185300,239723800,132
306,2,9480978416786,359252324173,144
307,1,9235218200,289443200,111
307,2,10005764589864,397977087424,119
308,1,10030194000,488352600,130
308,2,9184417943668,375260242366,145
309,1,10137480300,332783400,128
309,2,9286056411144,314687672589,136
310,1,8510880800,1179633700,172
310,2,9906655100243,356494217841,156
311,1,9273875600,938644100,115
311,2,9246192436010,573530999596,113
312,1,9489346500,330701100,134
312,2,9536558032108,616324927141,141
313,1,9499977500,609657100,148
313,2,9447370709583,459653827293,145
314,1,8439716300,1579592100,116
314,2,9550643016249,432894537258,119
315,1,8912333200,1205136100,139
315,2,9566200560068,333480912386,148
316,1,9031526400,993356100,139
316,2,9725546104144,253210829127,129
317,1,9305493800,510011800,156
317,2,9487195624846,669176508456,162
318,1,9381863600,913448700,142
318,2,9234513306936,514392642426,158
319,1,9555921100,609635200,213
319,2,9708424305895,150594577070,200
320,1,8692379600,907605500,144
320,2,9623657811785,716253051138,151
321,1,9364828400,221122300,123
321,2,9794871581706,372649778139,121
322,1,9558117400,563012400,193
322,2,9561877891412,335118304702,197
323,1,9011465600,527380800,90
323,2,9867455507216,524158979754,103
324,1,9277068200,809420400,156
324,2,9344158085934,582772065327,150
325,1,9355095300,213227200,121
325,2,9746038898512,620622084719,132
326,1,9414281200,720440400,141
326,2,9132844116257,752832870457,133
327,1,9161728500,969837600,149
327,2,9493599370169,394241578176,146
328,1,10261331900,365738700,146
328,2,9364387256820,103129795869,141
329,1,7875649400,1087599600,208
329,2,10267419421721,613576894854,176
330,1,8958586100,625341000,158
330,2,9995508759223,358119207531,159
331,1,9009787500,368136200,158
331,2,9790835898580,737671771552,154
332,1,9385568200,302263500,153
332,2,9824532912264,440498361666,152
333,1,9058549400,723080500,156
333,2,9462305456684,723101537073,166
334,1,7133355500,1752745000,181
334,2,10152755038416,793471916548,180
335,1,9047933000,592968900,167
335,2,9544588575916,760588468600,165
336,1,9113517500,868279400,181
336,2,9387467521595,74142742381,187
337,1,7422908200,863914100,185
337,2,10794347957371,290981477038,179
338,1,8375402900,677347900,137
338,2,10415881490172,389076023317,133
339,1,9054581500,510960800,124
339,2,10081482437243,287771940991,117
340,1,9533180200,629712900,116
340,2,9386258136190,475135137024,113
341,1,8580961100,184239300,197
341,2,10562849765662,301780443238,190
342,1,9656187000,499269200,131
342,2,9490026470108,378006093349,121
343,1,8606628800,1295204900,158
343,2,9444559518038,454301673761,157
344,1,9347684800,472553400,150
344,2,9362737734350,789533087737,152
345,1,9241951400,580810700,151
345,2,9520635804662,629950349392,153
346,1,9387237600,642474800,176
346,2,9658234007771,316660131453,174
347,1,8875562100,912253000,157
347,2,9837094369139,343335857561,147
348,1,9637817800,631873900,144
348,2,9519317588060,251469417176,137
349,1,8723865200,1033147000,156
349,2,9689644132019,516675180264,148
350,1,8861483300,1385609700,131
350,2,9201128347609,588848658174,151
351,1,8630372100,1833728300,167
351,2,9039326349876,566597196495,155
352,1,7262783800,2502524200,155
352,2,9777354952875,421504817305,147
353,1,9263038600,739706700,125
353,2,9501552078585,496209409402,128
354,1,8914946000,956158600,147
354,2,9274795732997,650145854427,147
355,1,9379573900,872889400,165
355,2,9048992033818,552129107901,165
356,1,8800068800,394092100,194
356,2,10251031980154,64644965007,184
357,1,9236147300,1092307500,112
357,2,9082079940614,639208158083,124
358,1,10019042200,812026600,156
358,2,9208055883719,270970160645,147
359,1,9076286800,614363200,116
359,2,9716797919867,546270844524,122
360,1,9212029300,971314300,160
360,2,9294940368946,549121401578,157
361,1,8813068200,987639800,138
361,2,9836043937085,333454655995,118
362,1,9098990200,564866400,116
362,2,9863200463126,238041473873,112
363,1,8323774800,535329600,169
363,2,10226696512054,742250006925,161
364,1,8785786400,1010547600,116
364,2,9700312088870,472638356049,115
365,1,8398081600,818113000,178
365,2,10493280661702,172891699668,158
366,1,8416111400,1691682700,196
366,2,9382808787412,525446007858,175
367,1,9297535500,911264300,180
367,2,9748817053745,73948783019,182
368,1,8105180100,1442093600,150
368,2,10071383655088,313247097760,153
369,1,9711168300,695737300,133
369,2,9364286078746,290442288239,136
370,1,8684376100,679786900,187
370,2,10015927939466,524059290642,177
371,1,7775904900,1467439300,177
371,2,10196938383004,446085195994,161
372,1,9491512000,1133485100,120
372,2,9251148811421,218055433567,124
373,1,9844615100,779851100,143
373,2,8959324552200,510358077955,167
374,1,8035203700,654022500,171
374,2,10292175137712,636492942957,148
375,1,8749958000,570623100,187
375,2,10314017001677,263239474016,174
376,1,9007514900,546616900,144
376,2,10223342347680,155455805639,130
377,1,7912488100,1186364100,143
377,2,10277365997571,488368874642,117
378,1,8717331700,1101219800,92
378,2,9632744403752,521420704944,83
379,1,8501243600,555164000,153
379,2,9831313210089,601102760804,150
380,1,9534445900,480829100,113
380,2,9661507405907,325643029909,115
381,1,9212360700,704559300,130
381,2,9046231390307,1024547341921,120
382,1,8318566400,1042316000,175
382,2,10333313203368,25434331368,150
383,1,8102364200,1380440500,147
383,2,9789296677194,650006966203,154
384,1,9064586700,760209200,99
384,2,9690891975072,457919345238,97
385,1,8427858400,1077722400,114
385,2,9806159385988,614298095839,120
386,1,9373368700,956781000,121
386,2,9192950730822,526446101970,119
387,1,8902565100,1060913300,141
387,2,9332618707272,698389624689,136
388,1,8660516500,1199931400,158
388,2,9563329618071,555416633924,149
389,1,10478805900,300213700,99
389,2,8820967653056,516798624362,125
390,1,9380029500,847194900,138
390,2,9607300551444,199527118097,136
391,1,9285787600,945488700,193
391,2,9146525682252,472197401729,202
392,1,9883977500,323070900,195
392,2,9388588447692,435451796179,192
393,1,8572739300,850293800,167
393,2,9750947736469,738925147350,155
394,1,10046516900,947343400,142
394,2,8700134705295,455445650032,165
395,1,9388445600,602850100,128
395,2,9664922183745,342686078282,136
396,1,9018389100,1131700000,149
396,2,9396062387606,476640641185,149
397,1,9629246400,591768100,125
397,2,9001939837321,810090753737,136
398,1,9064715100,734846700,167
398,2,9831256200413,339261809637,165
399,1,8704601400,519720400,179
399,2,9856636760230,802289140711,174
400,1,9741119000,1195012000,153
400,2,9164851041099,39940831788,160
401,1,8893456700,1400290400,105
401,2,9286740682445,648372821917,105
402,1,9404989400,444357200,154
402,2,9266275460530,676650141213,174
403,1,8987580200,718618400,96
403,2,10002790827120,246944935276,74
404,1,9623927100,331374000,138
404,2,9588332715733,449693639237,142
405,1,9912230700,466573800,175
405,2,9229823947366,447937794866,185
406,1,10205282400,215806500,179
406,2,8992316961448,650221205367,190
407,1,8893722500,1087145500,139
407,2,9857857684616,158283620315,138
408,1,9397358800,1078016500,114
408,2,9383588987293,212798603966,95
409,1,8920920900,767571900,143
409,2,9711234048377,553779198656,142
410,1,9152746900,465918700,133
410,2,10022744968296,301177403249,139
411,1,8025841700,789784600,154
411,2,10634370998324,371744342731,146
412,1,8649093600,1066273600,181
412,2,9697479402219,544028214490,180
413,1,9484786200,384895100,128
413,2,9557967604104,553082913213,146
414,1,9451086000,159609700,155
414,2,10472076211253,227308350647,170
415,1,8678372600,615501700,163
415,2,10236331756699,363915948185,168
416,1,9835386400,594153100,132
416,2,9192664695428,442508296830,147
417,1,10082125400,485358300,154
417,2,9125620641939,391906744863,160
418,1,8261745300,1224422200,172
418,2,9626097099474,810399516182,162
419,1,9259566800,795313500,115
419,2,9401754455748,551753549680,124
420,1,10098578000,333202000,172
420,2,9288466458141,344723996026,174
421,1,8258671100,758529700,178
421,2,10423147110661,411796164042,179
422,1,9055275000,664339300,130
422,2,9601117753545,637104343103,117
423,1,8411572100,869029000,148
423,2,9747885498820,863578794558,150
424,1,9823756300,193255100,164
424,2,9322310290629,662890277693,177
425,1,9309524500,813554100,105
425,2,9345871869382,549465724603,113
426,1,8474943100,1431583900,137
426,2,9515615728877,563672988090,133
427,1,7821427900,1994932100,126
427,2,9934258436327,221754483404,118
428,1,9596814400,606077400,138
428,2,9328223789155,499477906111,150
429,1,8894309200,723760500,137
429,2,9732812140358,591858573719,154
430,1,9372865600,566505800,151
430,2,9661466919137,390069332829,155
431,1,10329328100,554526200,113
431,2,8346903793373,902638783833,143
432,1,8894171600,619489400,182
432,2,10366810748323,46570353690,181
433,1,9198122600,736025200,156
433,2,9537136161239,519065186558,157
