order_id,user_id,side,order_type,price,qty,filled_qty,status
90949,946,buy,limit,8490357,395600,0,NEW
91821,814,buy,limit,8490354,18642900,0,NEW
89763,310,buy,limit,8490343,2310700,0,NEW
94700,555,buy,limit,8490338,9900700,0,NEW
92347,756,buy,limit,8490337,89919800,0,NEW
96555,621,buy,limit,8490321,13384300,0,NEW
97524,857,buy,limit,8490319,1764900,0,NEW
92115,570,buy,limit,8490314,1511200,0,NEW
93924,131,buy,limit,8490299,10298500,0,NEW
93753,127,buy,limit,8490298,1720900,0,NEW
98599,672,buy,limit,8490292,12908500,0,NEW
94252,699,buy,limit,8490281,1843700,0,NEW
92045,23,buy,limit,8490277,37547200,0,NEW
95879,689,buy,limit,8490276,20121300,0,NEW
93716,969,buy,limit,8490274,14496500,0,NEW
93435,480,buy,limit,8490267,10208400,0,NEW
91970,209,buy,limit,8490263,1447800,0,NEW
97467,738,buy,limit,8490260,45520000,0,NEW
94556,782,buy,limit,8490257,2694300,0,NEW
98428,206,buy,limit,8490250,27752700,0,NEW
96474,36,buy,limit,8490242,7215200,0,NEW
98088,741,buy,limit,8490228,8752400,0,NEW
97205,942,buy,limit,8490223,171888100,0,NEW
91415,139,buy,limit,8490217,1058200,0,NEW
96591,899,buy,limit,8490214,8428600,0,NEW
98468,889,buy,limit,8490213,184060500,0,NEW
93329,35,buy,limit,8490206,16729300,0,NEW
90870,234,buy,limit,8490196,7686700,0,NEW
94457,261,buy,limit,8490191,870100,0,NEW
97349,149,buy,limit,8490190,142876000,0,NEW
93445,362,buy,limit,8490188,2959900,0,NEW
93248,276,buy,limit,8490181,111300600,0,NEW
90785,575,buy,limit,8490175,11654800,0,NEW
95925,565,buy,limit,8490161,1507800,0,NEW
93940,184,buy,limit,8490154,19007100,0,NEW
94754,107,buy,limit,8490104,741000,0,NEW
95091,533,buy,limit,8490104,3280000,0,NEW
92460,379,buy,limit,8490102,25571800,0,NEW
93437,277,buy,limit,8490096,32723500,0,NEW
99961,305,buy,limit,8490089,8886800,0,NEW
95480,354,buy,limit,8490084,33389300,0,NEW
89998,836,buy,limit,8490073,113669600,0,NEW
96247,499,buy,limit,8490072,8604900,0,NEW
89023,384,buy,limit,8490064,50703200,2247000,NEW
96308,106,buy,limit,8490055,18857500,0,NEW
98257,361,buy,limit,8490042,4766700,0,NEW
99254,810,buy,limit,8490037,110800,0,NEW
91490,848,buy,limit,8490035,1849900,0,NEW
95678,234,buy,limit,8490034,11370300,0,NEW
98540,231,buy,limit,8490034,958500,0,NEW
93789,54,buy,limit,8490019,279619900,0,NEW
99562,943,buy,limit,8490011,19349300,0,NEW
91052,733,buy,limit,8490007,9552100,0,NEW
90523,695,buy,limit,8489974,4119600,0,NEW
98846,342,buy,limit,8489972,10995700,0,NEW
89521,57,buy,limit,8489969,726600,0,NEW
98152,931,buy,limit,8489966,14941400,0,NEW
91526,876,buy,limit,8489961,3994600,0,NEW
91014,502,buy,limit,8489958,24125800,0,NEW
92664,262,buy,limit,8489941,1416500,0,NEW
92860,833,buy,limit,8489924,1570700,0,NEW
92492,241,buy,limit,8489920,2038100,0,NEW
94696,769,buy,limit,8489918,2564500,0,NEW
99296,62,buy,limit,8489903,222718900,0,NEW
94628,463,buy,limit,8489897,13076800,0,NEW
89839,381,buy,limit,8489896,9383300,0,NEW
96324,737,buy,limit,8489896,222994500,0,NEW
89519,161,buy,limit,8489876,3936000,0,NEW
95045,914,buy,limit,8489871,269178500,0,NEW
97035,767,buy,limit,8489863,8995300,0,NEW
93585,753,buy,limit,8489862,5473800,0,NEW
88686,113,buy,limit,8489854,5063200,0,NEW
94439,881,buy,limit,8489849,222175200,0,NEW
91268,769,buy,limit,8489828,10532000,0,NEW
98949,437,buy,limit,8489819,22384100,0,NEW
92692,237,buy,limit,8489810,5674400,0,NEW
93965,936,buy,limit,8489803,18670100,0,NEW
92120,988,buy,limit,8489800,12868400,0,NEW
97030,715,buy,limit,8489799,7455900,0,NEW
91797,500,buy,limit,8489797,4755100,0,NEW
92259,360,buy,limit,8489797,93697700,0,NEW
89074,314,buy,limit,8489795,13828900,0,NEW
91286,477,buy,limit,8489791,9714800,0,NEW
95969,477,buy,limit,8489790,15445700,0,NEW
90495,599,buy,limit,8489772,25767100,0,NEW
88006,60,buy,limit,8489734,4123800,0,NEW
97548,826,buy,limit,8489730,5146600,0,NEW
96246,757,buy,limit,8489722,12705000,0,NEW
90720,845,buy,limit,8489715,5640400,0,NEW
92668,313,buy,limit,8489696,12441700,0,NEW
95767,918,buy,limit,8489691,24535600,0,NEW
91521,201,buy,limit,8489681,5424500,0,NEW
94190,752,buy,limit,8489676,16049000,0,NEW
90674,815,buy,limit,8489666,19703600,0,NEW
93719,811,buy,limit,8489647,21393500,0,NEW
99811,344,buy,limit,8489645,8754200,0,NEW
95921,294,buy,limit,8489636,90738500,0,NEW
94689,844,buy,limit,8489612,27408500,0,NEW
96708,287,buy,limit,8489605,7160800,0,NEW
96762,13,buy,limit,8489603,3239900,0,NEW
97902,976,buy,limit,8489601,11240900,0,NEW
95884,148,buy,limit,8489584,119534900,0,NEW
95296,558,buy,limit,8489580,7728400,0,NEW
96360,639,buy,limit,8489562,56243000,0,NEW
97983,534,buy,limit,8489561,28717700,0,NEW
90378,652,buy,limit,8489558,14135000,0,NEW
98057,960,buy,limit,8489552,7181300,0,NEW
91528,914,buy,limit,8489550,2417200,0,NEW
95436,442,buy,limit,8489540,31796500,0,NEW
91242,874,buy,limit,8489533,1153300,0,NEW
98427,662,buy,limit,8489528,7525200,0,NEW
95283,178,buy,limit,8489521,7764200,0,NEW
92042,594,buy,limit,8489518,3972000,0,NEW
92087,575,buy,limit,8489512,148585700,0,NEW
98918,850,buy,limit,8489512,35708300,0,NEW
91882,162,buy,limit,8489508,23883800,0,NEW
86319,983,buy,limit,8489506,20553500,4659900,NEW
93330,344,buy,limit,8489500,198205200,0,NEW
95882,785,buy,limit,8489495,49434900,0,NEW
89800,486,buy,limit,8489492,1765500,0,NEW
91500,648,buy,limit,8489471,49569000,0,NEW
93867,839,buy,limit,8489456,6288300,0,NEW
89773,487,buy,limit,8489455,1812100,0,NEW
93901,50,buy,limit,8489445,22459800,0,NEW
89273,829,buy,limit,8489439,4571400,0,NEW
91401,423,buy,limit,8489438,5085400,0,NEW
96524,610,buy,limit,8489437,12416800,0,NEW
88927,255,buy,limit,8489412,3953900,0,NEW
94507,911,buy,limit,8489397,1168500,0,NEW
89759,25,buy,limit,8489396,131527300,0,NEW
97878,20,buy,limit,8489395,92245000,0,NEW
86733,472,buy,limit,8489376,8343800,0,NEW
91581,750,buy,limit,8489366,4869700,0,NEW
96657,702,buy,limit,8489357,3821600,0,NEW
89578,7,buy,limit,8489348,12886700,0,NEW
92144,728,buy,limit,8489333,14757300,0,NEW
90062,191,buy,limit,8489331,9158100,0,NEW
86011,237,buy,limit,8489330,1533900,0,NEW
86142,239,buy,limit,8489325,15011600,0,NEW
95092,66,buy,limit,8489325,6080500,0,NEW
86461,166,buy,limit,8489316,63150800,0,NEW
97364,221,buy,limit,8489291,6854000,0,NEW
99901,559,buy,limit,8489286,6509300,0,NEW
88578,355,buy,limit,8489282,49588200,0,NEW
95459,661,buy,limit,8489279,1798800,0,NEW
91998,460,buy,limit,8489260,7561700,0,NEW
92108,308,buy,limit,8489247,3020200,0,NEW
95167,499,buy,limit,8489242,6912400,0,NEW
91378,795,buy,limit,8489241,20928000,0,NEW
95537,768,buy,limit,8489240,4749600,0,NEW
97988,20,buy,limit,8489233,55133200,0,NEW
95225,865,buy,limit,8489227,14589800,0,NEW
86168,914,buy,limit,8489221,1575000,0,NEW
87779,357,buy,limit,8489205,113219100,0,NEW
93406,705,buy,limit,8489205,20705400,0,NEW
89512,137,buy,limit,8489204,1632900,0,NEW
96605,637,buy,limit,8489203,26584400,0,NEW
88054,790,buy,limit,8489200,1647500,0,NEW
92684,261,buy,limit,8489185,16681000,0,NEW
94691,2,buy,limit,8489169,3663600,0,NEW
98463,917,buy,limit,8489145,16743900,0,NEW
91154,879,buy,limit,8489143,1427600,0,NEW
94723,969,buy,limit,8489125,114641200,0,NEW
89040,700,buy,limit,8489123,88255800,0,NEW
92881,374,buy,limit,8489120,240940100,0,NEW
92112,872,buy,limit,8489109,36520400,0,NEW
98838,85,buy,limit,8489103,2948600,0,NEW
89841,619,buy,limit,8489099,23281700,0,NEW
90625,989,buy,limit,8489088,6746500,0,NEW
93391,876,buy,limit,8489088,15541200,0,NEW
97138,267,buy,limit,8489078,3466800,0,NEW
87731,376,buy,limit,8489076,38204200,0,NEW
86122,81,buy,limit,8489065,20057000,0,NEW
88728,259,buy,limit,8489057,589100,0,NEW
94957,611,buy,limit,8489055,41328200,0,NEW
99154,558,buy,limit,8489043,17753200,0,NEW
90726,439,buy,limit,8489040,393600,0,NEW
99721,34,buy,limit,8489032,33428200,0,NEW
93380,481,buy,limit,8489027,17870200,0,NEW
98375,765,buy,limit,8489023,33870600,0,NEW
98566,882,buy,limit,8489020,6095700,0,NEW
95383,968,buy,limit,8488995,2309900,0,NEW
93016,470,buy,limit,8488985,5580600,0,NEW
90528,741,buy,limit,8488983,64329200,0,NEW
99515,631,buy,limit,8488983,1908800,0,NEW
99196,580,buy,limit,8488939,2564100,0,NEW
98934,836,buy,limit,8488934,32648200,0,NEW
95504,244,buy,limit,8488923,2280000,0,NEW
92343,129,buy,limit,8488919,419700,0,NEW
93752,832,buy,limit,8488902,4390400,0,NEW
99039,192,buy,limit,8488900,35316600,0,NEW
94018,242,buy,limit,8488872,1115800,0,NEW
93161,743,buy,limit,8488869,897500,0,NEW
97018,296,buy,limit,8488869,4864400,0,NEW
86214,867,buy,limit,8488868,5411400,0,NEW
91915,671,buy,limit,8488860,49684000,0,NEW
86825,675,buy,limit,8488859,17196900,0,NEW
91931,113,buy,limit,8488856,17685000,0,NEW
88037,120,buy,limit,8488851,112718600,0,NEW
99471,950,buy,limit,8488851,23520500,0,NEW
96318,563,buy,limit,8488850,16384600,0,NEW
86970,31,buy,limit,8488846,2993600,0,NEW
94942,743,buy,limit,8488839,27153300,0,NEW
90637,261,buy,limit,8488832,33541300,0,NEW
90178,727,buy,limit,8488820,807900,0,NEW
89541,70,buy,limit,8488816,1573100,0,NEW
95782,214,buy,limit,8488815,22289600,0,NEW
86158,462,buy,limit,8488813,68119300,0,NEW
88742,448,buy,limit,8488810,9177500,0,NEW
99276,565,buy,limit,8488800,2083100,0,NEW
87616,550,buy,limit,8488793,36705200,0,NEW
90693,466,buy,limit,8488792,3652100,0,NEW
98461,145,buy,limit,8488788,8167600,0,NEW
84991,940,buy,limit,8488787,31005200,19625400,NEW
98235,443,buy,limit,8488777,8509100,0,NEW
97544,949,buy,limit,8488776,12568200,0,NEW
95148,40,buy,limit,8488769,25306800,0,NEW
91114,352,buy,limit,8488758,27391900,0,NEW
98024,489,buy,limit,8488755,18000600,0,NEW
89242,156,buy,limit,8488751,33203600,0,NEW
86449,142,buy,limit,8488747,22717900,0,NEW
96182,758,buy,limit,8488745,16023000,0,NEW
93820,453,buy,limit,8488741,1157500,0,NEW
84046,130,buy,limit,8488736,12096600,0,NEW
94120,508,buy,limit,8488726,661700,0,NEW
84621,185,buy,limit,8488725,76584600,0,NEW
89703,620,buy,limit,8488722,26813000,0,NEW
93766,616,buy,limit,8488722,24565200,0,NEW
98390,178,buy,limit,8488711,4412000,0,NEW
99852,269,buy,limit,8488709,157354100,0,NEW
87246,487,buy,limit,8488707,85192200,0,NEW
93324,154,buy,limit,8488706,1154900,0,NEW
95913,887,buy,limit,8488700,12997500,0,NEW
87934,31,buy,limit,8488698,14000600,0,NEW
98328,424,buy,limit,8488693,45322500,0,NEW
92792,599,buy,limit,8488690,304479700,0,NEW
91475,859,buy,limit,8488677,97551200,0,NEW
84200,130,buy,limit,8488668,141121000,0,NEW
92595,11,buy,limit,8488660,2809700,0,NEW
96587,181,buy,limit,8488656,4147800,0,NEW
87883,366,buy,limit,8488654,58445300,0,NEW
91411,999,buy,limit,8488651,40250200,0,NEW
90498,148,buy,limit,8488650,19402900,0,NEW
86778,178,buy,limit,8488648,427887100,0,NEW
88195,1000,buy,limit,8488647,17731200,0,NEW
98502,779,buy,limit,8488647,20283800,0,NEW
89575,235,buy,limit,8488645,10144100,0,NEW
93625,773,buy,limit,8488643,10025700,0,NEW
94891,488,buy,limit,8488641,1428100,0,NEW
94578,181,buy,limit,8488639,1997200,0,NEW
98726,43,buy,limit,8488636,24596300,0,NEW
91651,687,buy,limit,8488634,20839600,0,NEW
91578,95,buy,limit,8488622,2064100,0,NEW
99030,67,buy,limit,8488622,4964700,0,NEW
97474,819,buy,limit,8488607,14779200,0,NEW
99079,428,buy,limit,8488602,12637700,0,NEW
85268,888,buy,limit,8488600,28516800,0,NEW
92339,467,buy,limit,8488600,149826800,0,NEW
90924,514,buy,limit,8488599,1731100,0,NEW
87876,897,buy,limit,8488595,7717200,0,NEW
95259,219,buy,limit,8488586,17930300,0,NEW
97092,502,buy,limit,8488570,54457700,0,NEW
88605,758,buy,limit,8488568,3661200,0,NEW
86247,348,buy,limit,8488566,3302800,0,NEW
90804,150,buy,limit,8488563,158512200,0,NEW
84602,185,buy,limit,8488560,3774300,0,NEW
89845,706,buy,limit,8488549,191830900,0,NEW
96722,131,buy,limit,8488548,954800,0,NEW
98490,949,buy,limit,8488545,1703800,0,NEW
89955,110,buy,limit,8488539,35346600,0,NEW
85873,476,buy,limit,8488534,58861900,0,NEW
93123,788,buy,limit,8488524,169799800,0,NEW
86476,49,buy,limit,8488519,13479700,0,NEW
94639,880,buy,limit,8488517,10592700,0,NEW
93115,644,buy,limit,8488511,16703700,0,NEW
88718,303,buy,limit,8488510,13388400,0,NEW
92047,806,buy,limit,8488501,39830700,0,NEW
85075,719,buy,limit,8488490,18442300,0,NEW
98716,391,buy,limit,8488490,17353400,0,NEW
97562,883,buy,limit,8488489,6022200,0,NEW
91317,286,buy,limit,8488487,194653600,0,NEW
96394,707,buy,limit,8488486,3181500,0,NEW
99984,406,buy,limit,8488485,32513800,0,NEW
83908,897,buy,limit,8488480,48056900,0,NEW
88422,56,buy,limit,8488467,3591100,0,NEW
91691,393,buy,limit,8488465,29054600,0,NEW
83651,137,buy,limit,8488454,23416400,0,NEW
90778,168,buy,limit,8488451,50147700,0,NEW
97421,105,buy,limit,8488449,676600,0,NEW
96862,106,buy,limit,8488436,120249200,0,NEW
89930,329,buy,limit,8488431,14180000,0,NEW
92563,197,buy,limit,8488420,16532900,0,NEW
84263,234,buy,limit,8488399,512700,0,NEW
87500,607,buy,limit,8488397,12578600,0,NEW
91993,473,buy,limit,8488397,8376400,0,NEW
94880,440,buy,limit,8488385,22025300,0,NEW
86282,753,buy,limit,8488378,255558000,0,NEW
93882,672,buy,limit,8488374,87937100,0,NEW
93613,980,buy,limit,8488355,6343000,0,NEW
85523,393,buy,limit,8488354,626600,0,NEW
95734,365,buy,limit,8488345,1511600,0,NEW
86589,829,buy,limit,8488332,81691900,0,NEW
86429,359,buy,limit,8488287,43173900,0,NEW
92732,61,buy,limit,8488287,4601700,0,NEW
91826,442,buy,limit,8488286,7285700,0,NEW
98002,942,buy,limit,8488285,8964000,0,NEW
98728,972,buy,limit,8488279,10038100,0,NEW
84491,554,buy,limit,8488273,23159600,0,NEW
96884,249,buy,limit,8488266,4436700,0,NEW
98650,182,buy,limit,8488264,9697900,0,NEW
94838,838,buy,limit,8488262,13254200,0,NEW
85303,400,buy,limit,8488260,13361400,0,NEW
94532,101,buy,limit,8488249,4259600,0,NEW
91539,381,buy,limit,8488248,429788400,0,NEW
94825,459,buy,limit,8488232,21203600,0,NEW
95165,903,buy,limit,8488231,6232900,0,NEW
86891,712,buy,limit,8488223,867600,0,NEW
95558,672,buy,limit,8488223,5752300,0,NEW
90792,112,buy,limit,8488219,156978200,0,NEW
87018,891,buy,limit,8488207,2522900,0,NEW
88296,563,buy,limit,8488207,3885300,0,NEW
95642,576,buy,limit,8488201,2162100,0,NEW
91935,788,buy,limit,8488196,9503000,0,NEW
90285,306,buy,limit,8488192,634300,0,NEW
95989,232,buy,limit,8488182,7196800,0,NEW
85128,675,buy,limit,8488180,2749800,0,NEW
83999,467,buy,limit,8488175,312643900,0,NEW
90787,123,buy,limit,8488174,11891600,0,NEW
95546,486,buy,limit,8488173,57220400,0,NEW
92963,138,buy,limit,8488172,6877500,0,NEW
85817,106,buy,limit,8488166,2769900,0,NEW
85712,908,buy,limit,8488165,3106500,0,NEW
91920,626,buy,limit,8488165,238679600,0,NEW
87178,658,buy,limit,8488156,95981500,0,NEW
98894,430,buy,limit,8488154,2051300,0,NEW
97781,649,buy,limit,8488145,35071400,0,NEW
91382,246,buy,limit,8488142,43353000,0,NEW
92600,77,buy,limit,8488142,2082400,0,NEW
85043,802,buy,limit,8488139,8106200,0,NEW
88529,814,buy,limit,8488135,7123500,0,NEW
87981,150,buy,limit,8488132,23056600,0,NEW
88166,795,buy,limit,8488126,7306100,0,NEW
94001,273,buy,limit,8488105,11763500,0,NEW
92224,739,buy,limit,8488101,95149000,0,NEW
99249,612,buy,limit,8488100,27232200,0,NEW
88421,990,buy,limit,8488094,12718600,0,NEW
87094,281,buy,limit,8488091,531900,0,NEW
96130,194,buy,limit,8488091,18148000,0,NEW
87769,935,buy,limit,8488067,3828600,0,NEW
91857,790,buy,limit,8488065,11165600,0,NEW
94451,761,buy,limit,8488061,222600,0,NEW
89482,9,buy,limit,8488056,72590400,0,NEW
98385,840,buy,limit,8488049,97467900,0,NEW
95453,128,buy,limit,8488040,3666400,0,NEW
95099,921,buy,limit,8488016,35988900,0,NEW
94775,349,buy,limit,8488012,4465900,0,NEW
83791,250,buy,limit,8488007,15303400,0,NEW
94869,879,buy,limit,8488001,22424900,0,NEW
85681,843,buy,limit,8487997,8228600,0,NEW
89817,116,buy,limit,8487985,2492100,0,NEW
88368,997,buy,limit,8487980,23556500,0,NEW
87652,170,buy,limit,8487975,53788800,0,NEW
95501,410,buy,limit,8487966,31276600,0,NEW
95206,141,buy,limit,8487964,3895400,0,NEW
90120,346,buy,limit,8487960,4199100,0,NEW
87603,722,buy,limit,8487958,5646400,0,NEW
87525,554,buy,limit,8487951,536010000,0,NEW
93587,928,buy,limit,8487940,35233400,0,NEW
93723,622,buy,limit,8487928,1618300,0,NEW
95686,161,buy,limit,8487928,4998700,0,NEW
86819,997,buy,limit,8487924,48301800,0,NEW
91720,954,buy,limit,8487911,423200,0,NEW
92110,717,buy,limit,8487910,2744100,0,NEW
94508,626,buy,limit,8487897,4763300,0,NEW
84874,809,buy,limit,8487896,768500,0,NEW
88144,627,buy,limit,8487886,10113400,0,NEW
92893,359,buy,limit,8487877,23177300,0,NEW
97016,934,buy,limit,8487845,11694500,0,NEW
90691,583,buy,limit,8487841,5504200,0,NEW
93286,16,buy,limit,8487840,1438500,0,NEW
86598,127,buy,limit,8487836,8589100,0,NEW
95952,33,buy,limit,8487832,34028500,0,NEW
94963,434,buy,limit,8487826,31925100,0,NEW
86735,815,buy,limit,8487815,14538700,0,NEW
84057,904,buy,limit,8487814,6450300,0,NEW
84773,872,buy,limit,8487800,1520900,0,NEW
95248,763,buy,limit,8487789,42571700,0,NEW
89384,72,buy,limit,8487786,27282600,0,NEW
93685,815,buy,limit,8487779,8117900,0,NEW
90386,15,buy,limit,8487778,5011400,0,NEW
94371,460,buy,limit,8487777,3032200,0,NEW
84304,271,buy,limit,8487775,16553000,0,NEW
89020,866,buy,limit,8487775,26136600,0,NEW
92663,4,buy,limit,8487773,12852900,0,NEW
96303,740,buy,limit,8487773,3467900,0,NEW
91129,594,buy,limit,8487757,2320100,0,NEW
89359,265,buy,limit,8487743,9766500,0,NEW
96228,146,buy,limit,8487727,15486000,0,NEW
87580,350,buy,limit,8487718,34604300,0,NEW
96916,618,buy,limit,8487717,17355500,0,NEW
90704,456,buy,limit,8487715,16318200,0,NEW
83685,936,buy,limit,8487707,2346500,0,NEW
93394,63,buy,limit,8487706,14420900,0,NEW
90514,294,buy,limit,8487703,3514700,0,NEW
93583,376,buy,limit,8487698,10684400,0,NEW
84416,114,buy,limit,8487696,1541300,0,NEW
92312,592,buy,limit,8487679,32896600,0,NEW
94919,786,buy,limit,8487667,28643200,0,NEW
92472,44,buy,limit,8487654,30252300,0,NEW
86552,771,buy,limit,8487647,9984800,0,NEW
90599,917,buy,limit,8487644,16475200,0,NEW
91306,71,buy,limit,8487644,3039700,0,NEW
93890,324,buy,limit,8487638,21732800,0,NEW
98508,481,buy,limit,8487638,3388100,0,NEW
98924,278,buy,limit,8487633,423200,0,NEW
90416,465,buy,limit,8487629,3946600,0,NEW
98780,804,buy,limit,8487622,9759700,0,NEW
85110,70,buy,limit,8487619,184300,0,NEW
90965,250,buy,limit,8487607,10167400,0,NEW
88867,272,buy,limit,8487604,20901300,0,NEW
90752,504,buy,limit,8487600,15544500,0,NEW
87393,120,buy,limit,8487594,2743800,0,NEW
87665,719,buy,limit,8487587,33384200,0,NEW
95927,953,buy,limit,8487586,19522500,0,NEW
93935,251,buy,limit,8487584,27658800,0,NEW
83892,204,buy,limit,8487583,144885200,0,NEW
87053,11,buy,limit,8487579,134273700,0,NEW
88292,109,buy,limit,8487566,2721100,0,NEW
85736,430,buy,limit,8487555,11402900,0,NEW
97155,981,buy,limit,8487550,2368900,0,NEW
94041,148,buy,limit,8487542,22113100,0,NEW
85192,366,buy,limit,8487528,13710700,0,NEW
96135,944,buy,limit,8487528,19754400,0,NEW
85072,66,buy,limit,8487525,23432700,0,NEW
95697,837,buy,limit,8487524,50723400,0,NEW
94126,446,buy,limit,8487505,482900,0,NEW
86622,853,buy,limit,8487503,1822300,0,NEW
98748,207,buy,limit,8487482,1066600,0,NEW
83795,47,buy,limit,8487473,762666700,0,NEW
98506,274,buy,limit,8487473,112634600,0,NEW
95930,284,buy,limit,8487470,38947000,0,NEW
84245,41,buy,limit,8487464,74699100,0,NEW
88033,97,buy,limit,8487456,27854800,0,NEW
89162,545,buy,limit,8487445,16871500,0,NEW
95613,143,buy,limit,8487445,8076700,0,NEW
86744,237,buy,limit,8487443,5499700,0,NEW
99734,33,buy,limit,8487438,7437100,0,NEW
84068,472,buy,limit,8487421,47724400,0,NEW
88737,82,buy,limit,8487419,1661100,0,NEW
93271,652,buy,limit,8487402,9341800,0,NEW
87811,262,buy,limit,8487399,867000,0,NEW
99131,608,buy,limit,8487395,518000,0,NEW
85157,89,buy,limit,8487393,51923300,0,NEW
97657,745,buy,limit,8487387,5770500,0,NEW
98847,370,buy,limit,8487363,236539100,0,NEW
92437,151,buy,limit,8487359,28842400,0,NEW
83879,208,buy,limit,8487358,3502200,0,NEW
91706,469,buy,limit,8487353,91945100,0,NEW
89881,321,buy,limit,8487351,56721800,0,NEW
95647,910,buy,limit,8487348,9934000,0,NEW
87118,922,buy,limit,8487336,9365600,0,NEW
91506,182,buy,limit,8487329,1327400,0,NEW
96523,671,buy,limit,8487315,1186000,0,NEW
87851,457,buy,limit,8487313,9696400,0,NEW
88999,45,buy,limit,8487310,8985100,0,NEW
85065,315,buy,limit,8487288,53912600,0,NEW
92273,242,buy,limit,8487283,96745200,0,NEW
83721,627,buy,limit,8487280,943100,0,NEW
90123,77,buy,limit,8487277,5018000,0,NEW
89280,386,buy,limit,8487269,2358300,0,NEW
89573,472,buy,limit,8487269,24055700,0,NEW
93110,49,buy,limit,8487269,6795800,0,NEW
98785,275,buy,limit,8487263,21364600,0,NEW
93345,966,buy,limit,8487259,6624900,0,NEW
95906,762,buy,limit,8487246,1455500,0,NEW
99787,441,buy,limit,8487243,561500,0,NEW
93100,623,buy,limit,8487235,81255300,0,NEW
90996,313,buy,limit,8487231,17035800,0,NEW
96689,447,buy,limit,8487231,7724400,0,NEW
97868,632,buy,limit,8487225,32185000,0,NEW
86177,433,buy,limit,8487221,10183100,0,NEW
93699,811,buy,limit,8487220,5838300,0,NEW
88879,247,buy,limit,8487202,4247100,0,NEW
89465,718,buy,limit,8487201,28386900,0,NEW
83259,971,buy,limit,8487195,85424600,54194200,NEW
95364,585,buy,limit,8487186,2345900,0,NEW
91321,43,buy,limit,8487179,102514900,0,NEW
91769,335,buy,limit,8487171,38300500,0,NEW
83102,25,buy,limit,8487165,117752600,0,NEW
96548,700,buy,limit,8487157,3163500,0,NEW
95433,251,buy,limit,8487153,23742400,0,NEW
92470,563,buy,limit,8487146,713400,0,NEW
99974,658,buy,limit,8487146,5632700,0,NEW
93666,190,buy,limit,8487144,8350600,0,NEW
99469,158,buy,limit,8487130,2235800,0,NEW
96821,453,buy,limit,8487127,16585800,0,NEW
90549,392,buy,limit,8487114,131135700,0,NEW
94493,954,buy,limit,8487114,53098700,0,NEW
95327,960,buy,limit,8487113,296457500,0,NEW
96013,150,buy,limit,8487111,409800,0,NEW
99708,267,buy,limit,8487111,21925100,0,NEW
98043,349,buy,limit,8487104,85585600,0,NEW
85796,306,buy,limit,8487099,222127100,0,NEW
83658,722,buy,limit,8487098,601458900,0,NEW
85948,301,buy,limit,8487094,11795100,0,NEW
92929,242,buy,limit,8487092,6205500,0,NEW
86234,328,buy,limit,8487090,8901800,0,NEW
89649,598,buy,limit,8487083,1495800,0,NEW
92608,926,buy,limit,8487082,6557300,0,NEW
92796,540,buy,limit,8487068,6441700,0,NEW
94486,821,buy,limit,8487066,1249800,0,NEW
91404,307,buy,limit,8487055,3000800,0,NEW
82881,162,buy,limit,8487047,682800,0,NEW
96234,154,buy,limit,8487029,9300000,0,NEW
94767,854,buy,limit,8487026,17599600,0,NEW
